order_item_id,order_id,product_id,quantity,unit_price,cost_price
15134,6063,84,2,96.99,73.94
15135,6063,112,2,207.6,122.82
15136,6063,4,2,109.79,81.48
15137,6064,190,2,40.67,26.83
15138,6064,148,2,140.81,99.97
15139,6064,181,3,125.02,80.59
15140,6065,77,1,17.63,13.43
15141,6065,140,1,190.03,129.26
15142,6065,56,3,57.33,34.02
15143,6066,42,2,17.83,12.49
15144,6067,111,3,53.48,39.46
15145,6067,121,3,92.9,71.86
15146,6067,168,2,187.48,119.45
15147,6068,178,3,100.43,68.08
15148,6068,82,1,183.57,115.29
15149,6068,54,1,154.02,96.57
15150,6069,117,2,74.09,45.88
15151,6069,39,2,65.24,50.98
15152,6070,192,1,94.25,73.19
15153,6070,26,1,14.92,11.58
15154,6070,50,3,50.62,35.74
15155,6070,9,1,144.91,104.72
15156,6071,177,2,160.44,103.96
15157,6071,138,1,183.03,129.88
15158,6072,34,1,116.97,79.17
15159,6072,41,3,59.83,48.49
15160,6072,58,1,72.13,46.42
15161,6073,66,1,51.34,31.62
15162,6074,94,2,171.03,112.96
15163,6074,9,3,151.1,104.72
15164,6074,168,2,199.99,119.45
15165,6075,95,1,15.43,11.96
15166,6075,168,1,193.36,119.45
15167,6076,85,3,93.99,70.95
15168,6077,92,3,97.22,77.95
15169,6077,194,3,56.85,41.47
15170,6077,150,3,41.16,34.1
15171,6078,107,2,97.45,77.18
15172,6078,95,1,16.33,11.96
15173,6079,175,1,193.25,121.35
15174,6079,61,3,61.33,36.2
15175,6079,134,1,52.08,41.21
15176,6080,168,1,194.46,119.45
15177,6080,131,3,90.64,61.16
15178,6081,166,3,147.56,114.79
15179,6081,146,1,174.72,127.34
15180,6081,43,1,35.92,21.22
15181,6082,56,2,52.93,34.02
15182,6082,155,1,41.49,32.92
15183,6083,175,3,189.8,121.35
15184,6084,23,1,69.5,54.47
15185,6085,112,3,193.42,122.82
15186,6085,197,2,200.51,140.68
15187,6085,60,1,185.18,126.61
15188,6086,64,1,76.56,46.44
15189,6086,127,2,66.56,51.54
15190,6086,78,1,39.22,29.69
15191,6086,16,3,74.17,57.59
15192,6087,18,2,149.21,88.92
15193,6087,75,1,73.11,49.93
15194,6088,85,2,91.57,70.95
15195,6089,123,3,53.06,35.71
15196,6090,10,3,61.29,36.99
15197,6090,195,2,131.19,99.85
15198,6091,36,3,118.47,79.28
15199,6091,185,2,47.52,32.97
15200,6092,165,1,33.84,22.71
15201,6092,111,3,53.58,39.46
15202,6092,10,2,60.47,36.99
15203,6092,47,2,21.21,15.34
15204,6093,79,2,170.7,130.42
15205,6093,134,3,49.64,41.21
15206,6094,119,2,111.45,88.33
15207,6094,149,1,97.52,75.89
15208,6094,65,3,18.45,13.59
15209,6094,61,2,59.76,36.2
15210,6095,119,2,116.84,88.33
15211,6095,103,1,155.22,108.21
15212,6095,84,1,103.89,73.94
15213,6095,129,3,151.69,107.37
15214,6096,80,2,48.43,29.28
15215,6096,186,2,77.24,51.84
15216,6096,9,3,144.18,104.72
15217,6096,190,3,42.34,26.83
15218,6097,164,2,62.46,47.14
15219,6097,176,2,108.9,64.94
15220,6097,174,1,15.68,12.75
15221,6097,117,3,67.66,45.88
15222,6098,109,1,137.39,106.32
15223,6098,94,3,161.81,112.96
15224,6099,118,3,80.73,61.04
15225,6100,15,2,150.69,91.19
15226,6100,91,1,138.28,93.37
15227,6100,115,1,72.65,49.07
15228,6101,96,1,80.92,56.52
15229,6101,6,1,58.03,34.02
15230,6102,187,3,90.13,58.27
15231,6102,7,3,93.97,69.57
15232,6103,88,3,176.99,131.18
15233,6104,142,2,114.97,86.47
15234,6105,138,3,180.62,129.88
15235,6106,9,3,138.86,104.72
15236,6106,27,1,128.9,105.43
15237,6106,155,2,41.86,32.92
15238,6106,132,3,141.35,101.25
15239,6107,79,3,184.96,130.42
15240,6107,92,2,95.19,77.95
15241,6108,51,2,153.56,106.79
15242,6108,69,3,110.33,71.32
15243,6109,121,2,96.19,71.86
15244,6109,134,3,53.88,41.21
15245,6109,87,1,19.02,14.99
15246,6109,80,1,47.58,29.28
15247,6110,51,1,159.54,106.79
15248,6111,144,1,153.55,111.99
15249,6112,169,2,59.49,47.45
15250,6112,95,3,16.45,11.96
15251,6113,60,1,182.24,126.61
15252,6114,186,1,76.8,51.84
15253,6114,183,3,144.58,101.27
15254,6115,180,2,106.18,63.91
15255,6115,182,2,146.64,98.39
15256,6116,145,2,194.76,131.91
15257,6117,46,3,153.89,100.02
15258,6117,110,3,123.92,101.04
15259,6117,41,3,59.97,48.49
15260,6118,143,2,100.81,62.6
15261,6118,147,2,139.78,97.51
15262,6118,21,3,81.32,61.53
15263,6119,2,3,86.87,59.03
15264,6119,37,1,52.28,35.51
15265,6119,13,1,89.9,65.7
15266,6120,60,3,197.06,126.61
15267,6120,6,1,58.07,34.02
15268,6121,62,1,176.11,146.41
15269,6121,70,3,156.54,120.36
15270,6121,190,1,42.85,26.83
15271,6122,7,1,88.99,69.57
15272,6122,28,3,89.93,60.97
15273,6122,29,3,119.1,71.2
15274,6123,92,1,95.49,77.95
15275,6123,157,1,191.65,146.45
15276,6123,162,2,187.76,120.24
15277,6123,120,3,94.7,61.08
15278,6124,44,2,88.74,63.28
15279,6124,50,1,53.46,35.74
15280,6124,153,1,91.74,62.87
15281,6124,63,2,145.25,100.15
15282,6125,61,3,59.99,36.2
15283,6125,74,2,132.03,81.2
15284,6125,170,1,88.66,64.04
15285,6125,187,2,92.62,58.27
15286,6126,88,2,184.46,131.18
15287,6127,43,1,34.67,21.22
15288,6128,144,1,162.69,111.99
15289,6128,139,3,183.37,139.93
15290,6128,136,2,99.91,72.51
15291,6129,192,1,91.66,73.19
15292,6130,88,3,176.6,131.18
15293,6130,87,3,18.8,14.99
15294,6131,87,2,19.94,14.99
15295,6132,180,3,109.01,63.91
15296,6132,50,3,52.37,35.74
15297,6132,99,3,129.67,86.57
15298,6132,34,1,108.66,79.17
15299,6133,102,3,195.83,124.89
15300,6133,86,2,171.35,123.9
15301,6133,15,3,142.42,91.19
15302,6133,199,2,172.2,138.04
15303,6134,34,3,111.36,79.17
15304,6134,140,2,187.58,129.26
15305,6135,36,1,115.73,79.28
15306,6135,88,1,187.74,131.18
15307,6135,131,3,88.4,61.16
15308,6135,144,3,151.54,111.99
15309,6136,103,2,158.18,108.21
15310,6136,128,3,169.36,120.44
15311,6136,30,1,68.16,50.15
15312,6136,77,2,17.84,13.43
15313,6137,154,2,203.32,126.15
15314,6137,97,1,161.99,116.93
15315,6137,117,2,72.05,45.88
15316,6138,184,2,131.69,89.94
15317,6138,23,3,66.84,54.47
15318,6138,120,2,96.81,61.08
15319,6139,88,1,184.2,131.18
15320,6139,18,2,148.19,88.92
15321,6139,195,2,125.86,99.85
15322,6140,122,3,111.12,83.6
15323,6140,75,3,71.74,49.93
15324,6140,2,1,86.96,59.03
15325,6140,9,2,147.68,104.72
15326,6141,14,1,103.17,72.48
15327,6142,14,3,104.03,72.48
15328,6142,114,2,135.28,86.45
15329,6142,193,2,158.87,115.01
15330,6142,119,3,115.4,88.33
15331,6143,107,3,105.59,77.18
15332,6143,100,2,173.87,130.28
15333,6143,119,1,111.5,88.33
15334,6143,32,1,171.39,133.46
15335,6144,82,1,184.03,115.29
15336,6145,183,3,136.84,101.27
15337,6145,165,2,35.81,22.71
15338,6146,163,3,101.27,73.71
15339,6146,60,3,183.69,126.61
15340,6146,175,1,200.55,121.35
15341,6146,67,2,117.51,75.27
15342,6147,150,1,43.68,34.1
15343,6147,30,3,67.64,50.15
15344,6147,47,1,20.92,15.34
15345,6148,60,1,198.26,126.61
15346,6148,177,1,168.66,103.96
15347,6149,46,2,151.05,100.02
15348,6149,23,1,70.17,54.47
15349,6149,115,2,71.58,49.07
15350,6150,171,1,16.58,10.82
15351,6150,120,2,96.09,61.08
15352,6151,31,2,139.11,83.6
15353,6152,81,2,132.21,86.79
15354,6152,20,2,114.3,84.35
15355,6152,37,3,52.72,35.51
15356,6153,53,1,116.68,81.81
15357,6153,77,3,17.06,13.43
15358,6153,161,1,20.32,13.67
15359,6154,66,2,48.75,31.62
15360,6154,109,1,132.09,106.32
15361,6154,9,1,151.52,104.72
15362,6154,152,1,33.81,23.9
15363,6155,112,3,207.65,122.82
15364,6155,155,2,39.99,32.92
15365,6156,129,2,161.89,107.37
15366,6157,130,3,52.78,34.4
15367,6157,134,1,51.85,41.21
15368,6158,55,1,41.52,29.01
15369,6158,129,1,150.66,107.37
15370,6158,144,1,155.18,111.99
15371,6158,137,1,127.15,90.4
15372,6159,194,1,61.67,41.47
15373,6160,31,3,136.78,83.6
15374,6160,3,2,113.71,74.75
15375,6160,131,3,91.64,61.16
15376,6161,53,3,119.31,81.81
15377,6161,184,3,143.01,89.94
15378,6162,90,3,180.04,108.48
15379,6162,82,1,183.8,115.29
15380,6162,17,3,70.32,53.91
15381,6163,46,1,152.16,100.02
15382,6163,34,1,114.97,79.17
15383,6163,189,2,191.98,148.54
15384,6164,191,2,151.7,104.56
15385,6164,83,3,126.73,86.66
15386,6164,55,2,39.03,29.01
15387,6165,181,3,122.68,80.59
15388,6165,96,3,80.35,56.52
15389,6165,37,3,52.56,35.51
15390,6166,173,2,57.54,45.71
15391,6166,27,3,136.53,105.43
15392,6167,46,3,149.55,100.02
15393,6167,133,1,23.72,14.86
15394,6168,32,3,178.72,133.46
15395,6168,158,1,72.12,59.05
15396,6169,62,3,175.05,146.41
15397,6169,15,2,148.19,91.19
15398,6169,148,1,140.58,99.97
15399,6169,10,3,58.04,36.99
15400,6170,4,3,109.42,81.48
15401,6170,140,1,186.33,129.26
15402,6170,100,3,173.13,130.28
15403,6170,88,1,190.54,131.18
15404,6171,49,3,36.18,21.68
15405,6171,97,2,169.04,116.93
15406,6172,51,1,156.86,106.79
15407,6172,107,2,99.0,77.18
15408,6173,168,3,192.73,119.45
15409,6173,157,1,183.26,146.45
15410,6174,142,1,117.61,86.47
15411,6174,164,3,64.44,47.14
15412,6174,67,3,122.27,75.27
15413,6175,25,1,135.74,83.31
15414,6175,93,1,148.35,114.94
15415,6175,183,1,149.1,101.27
15416,6175,38,1,113.51,93.56
15417,6176,52,3,104.87,63.08
15418,6176,71,3,107.12,82.25
15419,6176,156,3,121.48,93.79
15420,6176,87,2,18.96,14.99
15421,6177,4,1,113.51,81.48
15422,6177,128,1,156.69,120.44
15423,6178,121,3,93.47,71.86
15424,6178,136,2,98.84,72.51
15425,6179,139,3,189.17,139.93
15426,6179,130,3,50.77,34.4
15427,6180,109,3,133.56,106.32
15428,6180,39,2,69.43,50.98
15429,6180,82,3,196.72,115.29
15430,6180,146,1,174.68,127.34
15431,6181,14,3,96.89,72.48
15432,6181,158,1,73.38,59.05
15433,6181,177,2,173.65,103.96
15434,6181,140,2,183.63,129.26
15435,6182,45,2,81.52,67.54
15436,6183,28,1,92.25,60.97
15437,6183,83,2,134.05,86.66
15438,6183,199,1,179.33,138.04
15439,6184,19,3,168.74,111.12
15440,6184,16,3,71.14,57.59
15441,6184,6,1,56.36,34.02
15442,6185,98,2,155.74,117.86
15443,6185,95,3,16.37,11.96
15444,6185,16,2,76.47,57.59
15445,6185,105,2,187.35,129.08
15446,6186,35,2,204.88,134.5
15447,6186,180,3,106.08,63.91
15448,6186,127,3,68.76,51.54
15449,6187,174,1,16.22,12.75
15450,6187,120,3,102.14,61.08
15451,6187,136,3,99.26,72.51
15452,6188,58,1,70.6,46.42
15453,6188,21,2,75.8,61.53
15454,6188,37,1,48.55,35.51
15455,6189,30,2,67.36,50.15
15456,6190,40,3,22.12,17.1
15457,6190,148,3,135.47,99.97
15458,6190,88,1,185.0,131.18
15459,6190,193,2,167.28,115.01
15460,6191,69,2,110.48,71.32
15461,6191,114,2,134.73,86.45
15462,6192,135,1,34.1,27.64
15463,6192,142,3,121.25,86.47
15464,6193,128,3,166.76,120.44
15465,6193,144,2,164.6,111.99
15466,6193,125,1,72.8,51.74
15467,6194,133,3,23.06,14.86
15468,6194,177,3,164.96,103.96
15469,6194,150,1,44.41,34.1
15470,6194,79,2,173.51,130.42
15471,6195,101,2,36.87,22.64
15472,6195,141,2,29.57,21.26
15473,6195,139,1,190.82,139.93
15474,6195,161,2,19.53,13.67
15475,6196,12,1,177.43,109.39
15476,6196,194,1,58.21,41.47
15477,6196,119,1,113.99,88.33
15478,6196,38,1,122.15,93.56
15479,6197,102,3,209.34,124.89
15480,6197,25,1,129.76,83.31
15481,6198,66,1,51.08,31.62
15482,6198,151,1,204.26,151.73
15483,6198,196,2,104.08,66.61
15484,6199,71,1,99.5,82.25
15485,6200,178,1,98.98,68.08
15486,6200,7,2,95.14,69.57
15487,6200,149,2,94.3,75.89
15488,6200,151,3,203.68,151.73
15489,6201,95,1,16.55,11.96
15490,6201,134,1,51.8,41.21
15491,6202,48,3,58.12,38.53
15492,6202,184,1,141.76,89.94
15493,6202,54,2,159.53,96.57
15494,6203,104,1,187.27,143.36
15495,6203,157,2,188.16,146.45
15496,6203,149,2,97.84,75.89
15497,6204,4,2,110.71,81.48
15498,6205,146,3,168.84,127.34
15499,6205,16,3,72.53,57.59
15500,6205,142,1,121.14,86.47
15501,6205,11,3,140.74,111.76
15502,6206,135,3,35.87,27.64
15503,6207,62,2,185.51,146.41
15504,6207,133,2,22.71,14.86
15505,6207,13,2,89.97,65.7
15506,6208,59,1,61.52,43.13
15507,6209,168,3,186.25,119.45
15508,6209,103,1,158.0,108.21
15509,6210,96,1,77.17,56.52
15510,6210,189,2,201.49,148.54
15511,6210,144,2,164.59,111.99
15512,6211,177,3,161.09,103.96
15513,6211,22,1,151.16,110.28
15514,6211,2,1,83.61,59.03
15515,6212,74,3,130.64,81.2
15516,6212,189,3,200.53,148.54
15517,6212,76,1,174.64,135.49
15518,6213,174,1,15.99,12.75
15519,6214,114,1,136.82,86.45
15520,6214,29,3,113.6,71.2
15521,6214,163,2,98.39,73.71
15522,6215,169,3,58.77,47.45
15523,6216,4,3,108.08,81.48
15524,6216,9,1,150.8,104.72
15525,6216,131,1,91.06,61.16
15526,6217,7,3,94.5,69.57
15527,6217,5,2,170.47,100.15
15528,6217,67,1,125.5,75.27
15529,6217,50,2,52.85,35.74
15530,6218,47,3,20.25,15.34
15531,6218,163,1,95.52,73.71
15532,6219,178,1,99.08,68.08
15533,6220,74,2,124.43,81.2
15534,6220,104,1,182.76,143.36
15535,6221,152,3,35.38,23.9
15536,6221,99,3,128.45,86.57
15537,6221,40,1,22.79,17.1
15538,6222,25,3,129.32,83.31
15539,6222,44,1,83.52,63.28
15540,6222,121,3,95.68,71.86
15541,6223,140,2,192.61,129.26
15542,6223,172,1,32.68,19.24
15543,6224,2,2,81.18,59.03
15544,6224,59,1,58.55,43.13
15545,6224,56,3,55.76,34.02
15546,6224,8,2,185.06,115.23
15547,6225,102,2,194.06,124.89
15548,6225,158,3,76.11,59.05
15549,6226,81,2,128.9,86.79
15550,6226,38,3,119.59,93.56
15551,6226,110,2,126.73,101.04
15552,6226,40,3,21.55,17.1
15553,6227,132,3,150.23,101.25
15554,6227,167,3,164.38,106.43
15555,6228,11,2,140.25,111.76
15556,6228,186,3,78.45,51.84
15557,6228,113,2,33.53,25.07
15558,6228,172,3,32.63,19.24
15559,6229,81,2,138.33,86.79
15560,6229,85,3,91.32,70.95
15561,6229,176,1,102.52,64.94
15562,6230,79,1,180.15,130.42
15563,6230,174,1,16.35,12.75
15564,6230,22,3,141.05,110.28
15565,6230,64,2,77.21,46.44
15566,6231,49,1,36.07,21.68
15567,6231,83,3,128.16,86.66
15568,6231,176,3,106.06,64.94
15569,6232,47,1,20.12,15.34
15570,6232,83,3,133.26,86.66
15571,6233,95,3,16.24,11.96
15572,6233,41,2,58.91,48.49
15573,6234,117,1,71.21,45.88
15574,6234,76,3,164.3,135.49
15575,6235,9,1,144.64,104.72
15576,6235,36,3,114.02,79.28
15577,6235,154,2,206.42,126.15
15578,6235,140,2,187.79,129.26
15579,6236,106,2,30.5,22.48
15580,6236,135,3,34.97,27.64
15581,6237,191,2,149.23,104.56
15582,6237,4,1,112.02,81.48
15583,6238,134,1,51.4,41.21
15584,6238,93,3,154.25,114.94
15585,6239,64,1,77.81,46.44
15586,6239,176,2,100.16,64.94
15587,6239,33,3,86.4,54.09
15588,6240,141,1,30.91,21.26
15589,6240,109,2,134.43,106.32
15590,6240,112,3,202.17,122.82
15591,6241,26,3,15.24,11.58
15592,6241,104,1,188.13,143.36
15593,6241,162,3,194.64,120.24
15594,6241,4,1,106.07,81.48
15595,6242,73,2,24.7,17.91
15596,6242,4,1,113.89,81.48
15597,6242,14,1,100.6,72.48
15598,6242,130,1,53.08,34.4
15599,6243,114,3,128.69,86.45
15600,6243,29,2,111.52,71.2
15601,6243,85,3,90.16,70.95
15602,6243,190,1,42.29,26.83
15603,6244,176,3,99.91,64.94
15604,6245,185,1,47.22,32.97
15605,6245,109,3,130.24,106.32
15606,6245,10,3,62.97,36.99
15607,6245,40,2,23.05,17.1
15608,6246,106,2,31.0,22.48
15609,6247,89,2,141.32,84.44
15610,6248,79,3,180.17,130.42
15611,6249,177,1,163.5,103.96
15612,6249,3,3,109.12,74.75
15613,6249,176,1,105.85,64.94
15614,6250,62,2,186.21,146.41
15615,6251,143,2,96.22,62.6
15616,6251,50,3,52.01,35.74
15617,6252,166,3,155.34,114.79
15618,6252,2,2,80.51,59.03
15619,6253,138,1,173.13,129.88
15620,6253,124,1,179.2,144.38
15621,6253,115,2,70.23,49.07
15622,6253,2,3,79.43,59.03
15623,6254,98,2,148.34,117.86
15624,6254,133,2,23.66,14.86
15625,6254,47,2,19.62,15.34
15626,6254,77,2,17.51,13.43
15627,6255,25,2,135.8,83.31
15628,6256,47,1,21.13,15.34
15629,6256,97,3,169.9,116.93
15630,6256,169,3,61.8,47.45
15631,6256,61,1,59.81,36.2
15632,6257,89,2,142.92,84.44
15633,6257,51,3,149.89,106.79
15634,6257,30,3,65.12,50.15
15635,6258,189,1,198.12,148.54
15636,6258,92,1,102.6,77.95
15637,6259,91,3,141.11,93.37
15638,6259,35,2,203.96,134.5
15639,6260,32,1,177.59,133.46
15640,6260,21,1,77.83,61.53
15641,6261,119,1,115.45,88.33
15642,6261,126,2,89.01,71.92
15643,6261,151,1,188.7,151.73
15644,6262,141,3,29.4,21.26
15645,6262,17,2,75.16,53.91
15646,6262,164,2,62.83,47.14
15647,6263,35,3,204.27,134.5
15648,6263,73,1,25.46,17.91
15649,6263,115,3,72.83,49.07
15650,6264,22,2,147.56,110.28
15651,6264,81,2,128.29,86.79
15652,6264,38,2,124.2,93.56
15653,6265,8,3,183.36,115.23
15654,6266,174,2,16.66,12.75
15655,6266,130,3,50.48,34.4
15656,6266,100,1,173.36,130.28
15657,6267,107,2,97.49,77.18
15658,6267,58,1,68.39,46.42
15659,6268,146,1,168.75,127.34
15660,6269,145,1,197.26,131.91
15661,6270,143,1,96.6,62.6
15662,6270,191,3,151.04,104.56
15663,6270,165,1,33.51,22.71
15664,6271,47,2,21.3,15.34
15665,6271,65,3,18.5,13.59
15666,6272,153,1,92.53,62.87
15667,6272,69,2,114.5,71.32
15668,6273,2,1,84.25,59.03
15669,6273,8,1,191.6,115.23
15670,6274,103,1,158.6,108.21
15671,6275,166,2,155.47,114.79
15672,6275,118,1,78.12,61.04
15673,6275,154,1,196.26,126.15
15674,6275,127,3,64.87,51.54
15675,6276,138,1,178.2,129.88
15676,6276,42,1,18.04,12.49
15677,6277,28,2,86.12,60.97
15678,6277,153,3,87.5,62.87
15679,6277,36,1,109.38,79.28
15680,6278,56,2,55.6,34.02
15681,6278,89,2,136.76,84.44
15682,6279,189,2,186.27,148.54
15683,6279,156,2,127.16,93.79
15684,6279,130,2,49.73,34.4
15685,6280,47,1,19.86,15.34
15686,6281,41,2,58.21,48.49
15687,6282,94,1,169.32,112.96
15688,6282,191,2,153.49,104.56
15689,6282,107,2,99.26,77.18
15690,6283,155,2,39.85,32.92
15691,6283,26,3,15.24,11.58
15692,6283,50,1,53.33,35.74
15693,6284,87,3,18.43,14.99
15694,6284,190,2,43.62,26.83
15695,6284,164,2,63.31,47.14
15696,6284,30,2,66.7,50.15
15697,6285,199,3,188.47,138.04
15698,6285,13,3,82.72,65.7
15699,6285,58,3,70.88,46.42
15700,6286,46,1,149.35,100.02
15701,6286,173,3,59.85,45.71
15702,6286,55,2,41.35,29.01
15703,6286,145,1,190.44,131.91
15704,6287,27,1,134.59,105.43
15705,6287,8,2,184.06,115.23
15706,6287,56,2,56.09,34.02
15707,6287,95,2,15.35,11.96
15708,6288,189,3,203.39,148.54
15709,6288,19,1,164.15,111.12
15710,6288,122,3,110.9,83.6
15711,6289,86,3,179.4,123.9
15712,6289,30,2,67.82,50.15
15713,6289,8,2,180.15,115.23
15714,6290,43,1,33.73,21.22
15715,6290,167,2,160.53,106.43
15716,6290,136,1,104.13,72.51
15717,6290,156,2,117.51,93.79
15718,6291,66,2,47.62,31.62
15719,6291,160,3,17.76,10.37
15720,6291,96,1,77.57,56.52
15721,6291,41,3,61.68,48.49
15722,6292,90,1,173.42,108.48
15723,6292,17,3,75.88,53.91
15724,6292,148,2,132.94,99.97
15725,6292,76,1,164.59,135.49
15726,6293,37,1,52.05,35.51
15727,6293,94,1,158.28,112.96
15728,6293,50,3,49.44,35.74
15729,6294,112,1,204.22,122.82
15730,6294,120,2,100.67,61.08
15731,6294,196,1,98.43,66.61
15732,6294,48,3,58.41,38.53
15733,6295,37,3,51.87,35.51
15734,6295,27,2,141.41,105.43
15735,6296,145,2,204.94,131.91
15736,6296,16,3,73.54,57.59
15737,6296,109,3,138.09,106.32
15738,6297,78,1,40.66,29.69
15739,6297,95,2,15.89,11.96
15740,6297,96,3,81.35,56.52
15741,6297,102,3,199.06,124.89
15742,6298,188,3,120.92,76.86
15743,6298,111,3,51.63,39.46
15744,6299,41,2,58.57,48.49
15745,6299,6,1,55.88,34.02
15746,6299,28,3,91.25,60.97
15747,6299,56,2,52.96,34.02
15748,6300,12,1,163.16,109.39
15749,6300,50,2,50.91,35.74
15750,6301,120,3,95.13,61.08
15751,6301,143,3,92.44,62.6
15752,6301,37,1,52.18,35.51
15753,6301,46,1,153.14,100.02
15754,6302,130,1,53.38,34.4
15755,6302,165,2,35.13,22.71
15756,6303,93,1,154.35,114.94
15757,6304,25,1,131.59,83.31
15758,6304,83,2,134.78,86.66
15759,6305,24,2,25.59,17.21
15760,6305,59,2,61.34,43.13
15761,6306,147,1,145.17,97.51
15762,6306,48,2,55.54,38.53
15763,6306,114,2,128.98,86.45
15764,6307,14,2,100.23,72.48
15765,6307,149,2,93.23,75.89
15766,6307,57,1,110.16,70.84
15767,6307,140,3,182.29,129.26
15768,6308,139,3,182.6,139.93
15769,6309,1,1,194.2,119.35
15770,6309,120,1,95.79,61.08
15771,6310,159,3,63.52,42.2
15772,6310,83,1,132.59,86.66
15773,6310,199,3,180.61,138.04
15774,6310,91,3,138.77,93.37
15775,6311,16,2,72.54,57.59
15776,6312,140,3,198.63,129.26
15777,6313,65,2,16.98,13.59
15778,6314,54,2,152.75,96.57
15779,6314,157,3,189.16,146.45
15780,6314,160,3,16.69,10.37
15781,6315,176,3,98.98,64.94
15782,6316,123,1,54.51,35.71
15783,6316,170,1,88.72,64.04
15784,6316,79,3,182.97,130.42
15785,6317,37,2,49.18,35.51
15786,6318,136,3,99.03,72.51
15787,6318,68,1,184.97,125.85
15788,6318,14,1,103.41,72.48
15789,6318,168,2,198.24,119.45
15790,6319,81,2,141.0,86.79
15791,6319,130,2,50.43,34.4
15792,6319,165,1,33.47,22.71
15793,6319,91,3,144.48,93.37
15794,6320,60,3,190.96,126.61
15795,6321,60,1,185.05,126.61
15796,6322,155,2,39.85,32.92
15797,6322,162,1,192.02,120.24
15798,6322,30,1,70.43,50.15
15799,6322,25,3,132.05,83.31
15800,6323,69,1,120.17,71.32
15801,6323,121,1,97.36,71.86
15802,6323,60,2,195.45,126.61
15803,6323,31,3,139.37,83.6
15804,6324,37,1,52.19,35.51
15805,6324,154,3,197.63,126.15
15806,6324,177,3,172.16,103.96
15807,6325,194,3,58.16,41.47
15808,6326,167,1,155.0,106.43
15809,6327,32,3,175.22,133.46
15810,6327,65,2,17.73,13.59
15811,6327,42,3,17.89,12.49
15812,6327,56,1,55.96,34.02
15813,6328,71,2,102.96,82.25
15814,6329,114,3,136.71,86.45
15815,6329,75,1,75.5,49.93
15816,6329,148,2,134.99,99.97
15817,6330,58,2,69.83,46.42
15818,6330,102,1,193.86,124.89
15819,6331,92,2,102.81,77.95
15820,6331,136,1,107.34,72.51
15821,6331,119,1,119.05,88.33
15822,6332,148,1,137.56,99.97
15823,6332,189,3,189.23,148.54
15824,6332,69,3,116.35,71.32
15825,6332,180,1,103.51,63.91
15826,6333,85,2,89.95,70.95
15827,6333,135,2,33.78,27.64
15828,6333,11,2,148.18,111.76
15829,6334,117,3,68.22,45.88
15830,6334,14,3,103.0,72.48
15831,6334,70,3,161.03,120.36
15832,6335,198,3,47.95,32.05
15833,6335,166,2,155.95,114.79
15834,6336,128,1,169.05,120.44
15835,6336,172,3,31.06,19.24
15836,6337,21,3,74.39,61.53
15837,6337,167,1,163.85,106.43
15838,6337,180,3,108.19,63.91
15839,6337,152,2,36.59,23.9
15840,6338,12,2,169.51,109.39
15841,6339,148,3,134.94,99.97
15842,6339,79,2,172.58,130.42
15843,6340,191,2,145.96,104.56
15844,6340,98,3,151.26,117.86
15845,6340,27,2,140.16,105.43
15846,6341,44,1,86.55,63.28
15847,6342,114,2,134.78,86.45
15848,6342,103,3,165.4,108.21
15849,6343,96,1,76.09,56.52
15850,6344,132,1,150.36,101.25
15851,6345,4,3,108.4,81.48
15852,6345,169,1,62.46,47.45
15853,6345,37,1,49.41,35.51
15854,6346,129,3,147.04,107.37
15855,6346,34,3,109.87,79.17
15856,6347,153,2,87.93,62.87
15857,6347,22,1,149.4,110.28
15858,6347,149,1,92.05,75.89
15859,6348,69,2,112.76,71.32
15860,6348,16,3,75.12,57.59
15861,6348,198,3,44.45,32.05
15862,6348,95,1,16.1,11.96
15863,6349,68,3,188.13,125.85
15864,6349,23,2,69.66,54.47
15865,6349,133,3,22.24,14.86
15866,6349,2,2,86.25,59.03
15867,6350,189,3,190.26,148.54
15868,6350,143,3,100.43,62.6
15869,6350,132,1,152.21,101.25
15870,6351,32,2,178.82,133.46
15871,6351,22,2,149.03,110.28
15872,6351,166,2,154.08,114.79
15873,6351,144,1,165.46,111.99
15874,6352,84,1,97.53,73.94
15875,6352,21,1,78.28,61.53
15876,6353,198,3,45.49,32.05
15877,6353,165,1,34.14,22.71
15878,6353,154,2,198.61,126.15
15879,6353,72,2,151.0,101.18
15880,6354,165,3,35.89,22.71
15881,6354,62,1,181.38,146.41
15882,6355,60,3,197.48,126.61
15883,6355,17,2,71.83,53.91
15884,6356,142,1,116.19,86.47
15885,6356,64,3,73.06,46.44
15886,6356,198,3,45.78,32.05
15887,6356,189,3,188.95,148.54
15888,6357,73,2,26.36,17.91
15889,6358,85,3,91.76,70.95
15890,6358,137,3,127.24,90.4
15891,6358,49,2,34.62,21.68
15892,6358,41,1,60.73,48.49
15893,6359,158,2,74.39,59.05
15894,6359,36,2,119.43,79.28
15895,6359,197,2,191.52,140.68
15896,6359,18,1,138.9,88.92
15897,6360,110,1,132.07,101.04
15898,6360,120,1,93.13,61.08
15899,6361,140,2,196.96,129.26
15900,6361,108,2,53.98,37.89
15901,6361,111,2,50.65,39.46
15902,6361,94,3,166.74,112.96
15903,6362,75,1,71.74,49.93
15904,6363,188,3,125.06,76.86
15905,6363,116,1,149.73,106.14
15906,6363,56,3,57.14,34.02
15907,6364,81,3,136.45,86.79
15908,6364,146,2,175.3,127.34
15909,6365,68,1,186.6,125.85
